,Customer_ID,Purchase_Date,Product,Category,Sales_Amount,Region
439,CUST0142,2025-03-15,Headphones,Accessories,1014.74,East
440,CUST0040,2025-03-16,Phone,Accessories,788.99,North
441,CUST0070,2025-03-17,Tablet,Electronics,376.04,East
442,CUST0073,2025-03-18,Laptop,Accessories,651.38,West
443,CUST0155,2025-03-19,Tablet,Accessories,453.66,South
444,CUST0054,2025-03-20,Smartwatch,Electronics,1793.61,West
445,CUST0184,2025-03-21,Tablet,Accessories,1561.51,East
446,CUST0088,2025-03-22,Laptop,Accessories,136.01,East
447,CUST0053,2025-03-23,Headphones,Electronics,1983.23,West
448,CUST0176,2025-03-24,Tablet,Electronics,1068.28,West
449,CUST0163,2025-03-25,Phone,Electronics,1538.35,North
450,CUST0068,2025-03-26,Laptop,Accessories,1999.22,South
451,CUST0130,2025-03-27,Headphones,Electronics,1948.48,West
452,CUST0126,2025-03-28,Laptop,Accessories,218.27,South
453,CUST0065,2025-03-29,Phone,Accessories,1320.59,South
454,CUST0014,2025-03-30,Smartwatch,Accessories,547.72,North
455,CUST0024,2025-03-31,Laptop,Accessories,1636.24,East
456,CUST0163,2025-04-01,Laptop,Electronics,1836.17,South
457,CUST0109,2025-04-02,Tablet,Electronics,130.7,South
458,CUST0071,2025-04-03,Phone,Electronics,1992.86,South
459,CUST0012,2025-04-04,Phone,Accessories,454.43,South
460,CUST0001,2025-04-05,Smartwatch,Accessories,1696.08,East
461,CUST0086,2025-04-06,Phone,Electronics,1598.83,North
462,CUST0198,2025-04-07,Laptop,Electronics,722.51,South
463,CUST0034,2025-04-08,Smartwatch,Electronics,1681.66,West
464,CUST0164,2025-04-09,Phone,Electronics,1693.54,East
465,CUST0068,2025-04-10,Smartwatch,Electronics,368.68,North
466,CUST0042,2025-04-11,Phone,Electronics,1193.19,West
467,CUST0190,2025-04-12,Phone,Accessories,1616.3,West
468,CUST0114,2025-04-13,Tablet,Accessories,1401.3,West
469,CUST0142,2025-04-14,Phone,Electronics,1829.68,South
470,CUST0181,2025-04-15,Smartwatch,Electronics,75.85,South
471,CUST0110,2025-04-16,Laptop,Accessories,1407.11,West
472,CUST0144,2025-04-17,Tablet,Electronics,1896.17,North
473,CUST0003,2025-04-18,Phone,Accessories,1135.94,South
474,CUST0029,2025-04-19,Phone,Electronics,1134.96,North
475,CUST0020,2025-04-20,Smartwatch,Accessories,392.7,South
476,CUST0177,2025-04-21,Tablet,Electronics,1976.25,South
477,CUST0039,2025-04-22,Phone,Accessories,1765.62,South
478,CUST0140,2025-04-23,Laptop,Accessories,994.61,North
479,CUST0010,2025-04-24,Laptop,Electronics,631.93,South
480,CUST0095,2025-04-25,Phone,Accessories,991.06,North
481,CUST0150,2025-04-26,Laptop,Accessories,198.71,South
482,CUST0142,2025-04-27,Tablet,Electronics,480.59,East
483,CUST0038,2025-04-28,Phone,Accessories,453.24,South
484,CUST0111,2025-04-29,Smartwatch,Accessories,1062.37,West
485,CUST0033,2025-04-30,Tablet,Electronics,21.35,North
486,CUST0011,2025-05-01,Laptop,Electronics,1837.43,East
487,CUST0079,2025-05-02,Phone,Electronics,418.9,North
488,CUST0094,2025-05-03,Tablet,Electronics,278.37,South
489,CUST0011,2025-05-04,Laptop,Accessories,1439.54,West
490,CUST0092,2025-05-05,Phone,Accessories,1839.19,West
491,CUST0054,2025-05-06,Headphones,Electronics,1691.68,West
492,CUST0175,2025-05-07,Smartwatch,Electronics,660.71,South
493,CUST0064,2025-05-08,Laptop,Electronics,63.39,South
494,CUST0171,2025-05-09,Laptop,Accessories,1181.49,West
495,CUST0027,2025-05-10,Headphones,Electronics,1836.1,South
496,CUST0091,2025-05-11,Headphones,Accessories,1553.25,South
497,CUST0200,2025-05-12,Tablet,Accessories,1696.03,East
498,CUST0144,2025-05-13,Smartwatch,Electronics,1724.13,South
499,CUST0105,2025-05-14,Smartwatch,Electronics,1921.91,East
500,CUST0159,2025-05-15,Laptop,Accessories,759.71,West
501,CUST0192,2025-05-16,Headphones,Accessories,1885.01,North
502,CUST0040,2025-05-17,Smartwatch,Accessories,803.28,South
503,CUST0061,2025-05-18,Phone,Accessories,220.04,West
504,CUST0042,2025-05-19,Smartwatch,Accessories,617.5,West
505,CUST0046,2025-05-20,Laptop,Accessories,290.17,South
506,CUST0106,2025-05-21,Smartwatch,Electronics,331.86,North
507,CUST0007,2025-05-22,Tablet,Electronics,1898.41,North
508,CUST0046,2025-05-23,Headphones,Accessories,1587.85,South
509,CUST0189,2025-05-24,Laptop,Electronics,1922.11,West
510,CUST0086,2025-05-25,Laptop,Electronics,1305.38,South
511,CUST0106,2025-05-26,Headphones,Accessories,364.92,North
512,CUST0172,2025-05-27,Headphones,Electronics,1938.11,South
513,CUST0189,2025-05-28,Headphones,Electronics,1393.25,West
514,CUST0064,2025-05-29,Laptop,Electronics,1859.11,North
515,CUST0069,2025-05-30,Headphones,Electronics,1578.24,North
516,CUST0041,2025-05-31,Headphones,Accessories,462.01,North
517,CUST0180,2025-06-01,Laptop,Accessories,1186.12,West
518,CUST0028,2025-06-02,Laptop,Accessories,367.2,South
519,CUST0098,2025-06-03,Tablet,Accessories,627.51,North
520,CUST0010,2025-06-04,Smartwatch,Electronics,1383.23,West
521,CUST0121,2025-06-05,Phone,Electronics,272.15,West
522,CUST0057,2025-06-06,Laptop,Accessories,1463.09,East
523,CUST0052,2025-06-07,Phone,Accessories,1898.6,North
524,CUST0118,2025-06-08,Tablet,Electronics,1898.42,West
525,CUST0090,2025-06-09,Smartwatch,Accessories,795.37,South
526,CUST0079,2025-06-10,Smartwatch,Electronics,1988.68,West
527,CUST0059,2025-06-11,Smartwatch,Electronics,1931.06,West
528,CUST0058,2025-06-12,Tablet,Electronics,84.12,East
529,CUST0007,2025-06-13,Headphones,Accessories,1212.73,North
530,CUST0169,2025-06-14,Smartwatch,Electronics,1843.66,West
531,CUST0050,2025-06-15,Smartwatch,Electronics,1935.71,South
532,CUST0103,2025-06-16,Tablet,Electronics,457.37,East
533,CUST0085,2025-06-17,Headphones,Electronics,1139.79,West
534,CUST0072,2025-06-18,Smartwatch,Electronics,1874.64,South
535,CUST0018,2025-06-19,Smartwatch,Electronics,298.47,North
536,CUST0198,2025-06-20,Headphones,Accessories,1495.78,East
537,CUST0072,2025-06-21,Laptop,Electronics,491.23,West
538,CUST0090,2025-06-22,Laptop,Electronics,1965.11,East
539,CUST0165,2025-06-23,Smartwatch,Electronics,352.42,South
540,CUST0131,2025-06-24,Phone,Accessories,1772.93,North
541,CUST0103,2025-06-25,Headphones,Accessories,195.68,North
542,CUST0174,2025-06-26,Headphones,Electronics,1423.75,North
543,CUST0138,2025-06-27,Phone,Electronics,1285.42,North
544,CUST0085,2025-06-28,Headphones,Electronics,1775.57,West
545,CUST0008,2025-06-29,Tablet,Electronics,904.33,South
546,CUST0030,2025-06-30,Headphones,Accessories,545.12,East
547,CUST0067,2025-07-01,Headphones,Electronics,514.09,West
548,CUST0046,2025-07-02,Headphones,Accessories,154.23,East
549,CUST0149,2025-07-03,Laptop,Accessories,528.18,North
550,CUST0068,2025-07-04,Tablet,Electronics,233.91,South
551,CUST0010,2025-07-05,Headphones,Accessories,22.54,West
552,CUST0028,2025-07-06,Tablet,Electronics,784.16,East
553,CUST0153,2025-07-07,Tablet,Electronics,1470.52,East
554,CUST0112,2025-07-08,Tablet,Accessories,1938.82,West
555,CUST0089,2025-07-09,Phone,Accessories,1771.41,East
556,CUST0187,2025-07-10,Headphones,Accessories,996.3,East
557,CUST0081,2025-07-11,Laptop,Electronics,769.85,West
558,CUST0112,2025-07-12,Laptop,Electronics,1101.13,South
559,CUST0156,2025-07-13,Laptop,Accessories,220.83,West
560,CUST0131,2025-07-14,Laptop,Accessories,969.39,West
561,CUST0030,2025-07-15,Headphones,Electronics,1730.82,South
562,CUST0099,2025-07-16,Laptop,Accessories,1308.92,East
563,CUST0148,2025-07-17,Tablet,Accessories,1380.58,West
564,CUST0049,2025-07-18,Phone,Accessories,342.06,East
565,CUST0066,2025-07-19,Smartwatch,Accessories,165.94,East
566,CUST0012,2025-07-20,Laptop,Accessories,1694.61,East
567,CUST0182,2025-07-21,Smartwatch,Electronics,603.92,West
568,CUST0112,2025-07-22,Smartwatch,Accessories,651.06,South
569,CUST0001,2025-07-23,Smartwatch,Accessories,1904.29,North
570,CUST0134,2025-07-24,Tablet,Electronics,166.92,South
571,CUST0138,2025-07-25,Laptop,Accessories,356.81,West
572,CUST0176,2025-07-26,Headphones,Electronics,763.41,South
573,CUST0185,2025-07-27,Tablet,Electronics,1469.33,North
574,CUST0190,2025-07-28,Headphones,Accessories,1103.15,South
575,CUST0189,2025-07-29,Laptop,Electronics,1798.29,West
576,CUST0172,2025-07-30,Tablet,Accessories,204.35,East
577,CUST0051,2025-07-31,Smartwatch,Electronics,1196.18,North
578,CUST0094,2025-08-01,Tablet,Accessories,1235.02,South
579,CUST0111,2025-08-02,Tablet,Accessories,975.82,West
580,CUST0018,2025-08-03,Laptop,Electronics,81.37,North
581,CUST0171,2025-08-04,Smartwatch,Accessories,1886.04,North
582,CUST0085,2025-08-05,Smartwatch,Electronics,346.69,South
583,CUST0160,2025-08-06,Phone,Accessories,1781.71,West
584,CUST0081,2025-08-07,Phone,Electronics,331.07,West
585,CUST0170,2025-08-08,Headphones,Accessories,220.49,North
586,CUST0032,2025-08-09,Phone,Electronics,426.99,North
587,CUST0185,2025-08-10,Laptop,Accessories,396.17,East
588,CUST0077,2025-08-11,Tablet,Accessories,1400.45,South
589,CUST0130,2025-08-12,Smartwatch,Electronics,1449.64,East
590,CUST0080,2025-08-13,Tablet,Electronics,1465.35,North
591,CUST0171,2025-08-14,Laptop,Electronics,545.22,North
592,CUST0105,2025-08-15,Tablet,Accessories,577.42,West
593,CUST0084,2025-08-16,Smartwatch,Accessories,490.35,West
594,CUST0104,2025-08-17,Phone,Electronics,118.28,East
595,CUST0179,2025-08-18,Headphones,Electronics,1152.1,North
596,CUST0076,2025-08-19,Smartwatch,Electronics,1682.91,South
597,CUST0142,2025-08-20,Smartwatch,Electronics,324.11,West
598,CUST0033,2025-08-21,Smartwatch,Accessories,734.44,West
599,CUST0050,2025-08-22,Smartwatch,Electronics,866.66,North
600,CUST0108,2025-08-23,Laptop,Accessories,603.21,South
601,CUST0171,2025-08-24,Smartwatch,Accessories,1330.8,East
602,CUST0098,2025-08-25,Tablet,Electronics,1208.43,South
603,CUST0174,2025-08-26,Laptop,Electronics,415.36,North
604,CUST0192,2025-08-27,Phone,Electronics,70.96,South
605,CUST0045,2025-08-28,Tablet,Electronics,358.25,South
606,CUST0158,2025-08-29,Tablet,Accessories,597.79,North
607,CUST0146,2025-08-30,Tablet,Electronics,182.23,East
608,CUST0078,2025-08-31,Tablet,Electronics,1690.66,South
609,CUST0104,2025-09-01,Laptop,Accessories,630.54,North
610,CUST0141,2025-09-02,Phone,Electronics,806.99,South
611,CUST0001,2025-09-03,Phone,Accessories,988.41,North
612,CUST0078,2025-09-04,Smartwatch,Accessories,1328.86,East
613,CUST0074,2025-09-05,Headphones,Accessories,200.45,West
614,CUST0054,2025-09-06,Laptop,Accessories,1097.37,East
615,CUST0111,2025-09-07,Phone,Accessories,386.06,West
616,CUST0149,2025-09-08,Laptop,Accessories,1773.28,West
617,CUST0156,2025-09-09,Laptop,Accessories,751.42,South
618,CUST0168,2025-09-10,Smartwatch,Accessories,902.64,North
619,CUST0083,2025-09-11,Phone,Accessories,541.33,North
620,CUST0120,2025-09-12,Headphones,Accessories,940.81,North
621,CUST0114,2025-09-13,Headphones,Electronics,467.96,East
622,CUST0114,2025-09-14,Headphones,Accessories,551.75,East
623,CUST0173,2025-09-15,Tablet,Accessories,142.05,East
624,CUST0055,2025-09-16,Phone,Electronics,1509.43,East
625,CUST0131,2025-09-17,Tablet,Accessories,1341.59,South
626,CUST0122,2025-09-18,Tablet,Accessories,189.7,South
627,CUST0189,2025-09-19,Tablet,Accessories,700.71,West
628,CUST0044,2025-09-20,Smartwatch,Electronics,1092.07,West
629,CUST0169,2025-09-21,Smartwatch,Electronics,1942.0,North
630,CUST0022,2025-09-22,Laptop,Electronics,1187.66,East
631,CUST0073,2025-09-23,Laptop,Electronics,1116.13,South
632,CUST0132,2025-09-24,Phone,Accessories,1684.78,West
633,CUST0170,2025-09-25,Phone,Accessories,1640.44,North
634,CUST0163,2025-09-26,Smartwatch,Accessories,848.89,North
635,CUST0159,2025-09-27,Laptop,Electronics,1080.32,East
636,CUST0086,2025-09-28,Laptop,Electronics,1736.45,East
637,CUST0024,2025-09-29,Tablet,Accessories,960.15,North
638,CUST0193,2025-09-30,Headphones,Electronics,1765.67,East
639,CUST0061,2025-10-01,Headphones,Accessories,963.0,East
640,CUST0173,2025-10-02,Headphones,Electronics,176.33,West
641,CUST0080,2025-10-03,Smartwatch,Accessories,1807.5,West
642,CUST0058,2025-10-04,Headphones,Accessories,1434.33,West
643,CUST0051,2025-10-05,Headphones,Accessories,1014.16,South
644,CUST0038,2025-10-06,Tablet,Accessories,1802.9,East
645,CUST0007,2025-10-07,Phone,Accessories,1604.89,West
646,CUST0012,2025-10-08,Smartwatch,Accessories,1361.52,West
647,CUST0063,2025-10-09,Laptop,Electronics,1248.14,North
648,CUST0122,2025-10-10,Tablet,Accessories,258.16,West
649,CUST0157,2025-10-11,Headphones,Electronics,1519.23,North
650,CUST0197,2025-10-12,Laptop,Electronics,362.3,East
651,CUST0019,2025-10-13,Tablet,Accessories,1969.05,North
652,CUST0117,2025-10-14,Smartwatch,Electronics,1944.89,West
653,CUST0107,2025-10-15,Headphones,Electronics,1620.75,South
654,CUST0162,2025-10-16,Smartwatch,Electronics,269.85,South
655,CUST0148,2025-10-17,Tablet,Electronics,858.28,East
656,CUST0050,2025-10-18,Laptop,Electronics,1976.79,West
657,CUST0184,2025-10-19,Phone,Electronics,882.08,East
658,CUST0179,2025-10-20,Headphones,Accessories,1994.59,North
659,CUST0099,2025-10-21,Smartwatch,Electronics,1261.91,East
660,CUST0127,2025-10-22,Laptop,Electronics,1671.53,South
661,CUST0103,2025-10-23,Laptop,Electronics,530.61,East
662,CUST0063,2025-10-24,Phone,Electronics,1823.39,North
663,CUST0038,2025-10-25,Tablet,Electronics,1830.06,West
664,CUST0168,2025-10-26,Phone,Electronics,152.68,East
665,CUST0177,2025-10-27,Phone,Accessories,788.44,North
666,CUST0002,2025-10-28,Tablet,Accessories,806.76,South
667,CUST0193,2025-10-29,Tablet,Electronics,665.73,West
668,CUST0198,2025-10-30,Tablet,Accessories,566.88,East
669,CUST0028,2025-10-31,Laptop,Accessories,927.15,East
670,CUST0200,2025-11-01,Laptop,Electronics,1749.46,South
671,CUST0109,2025-11-02,Headphones,Electronics,1577.37,East
672,CUST0057,2025-11-03,Headphones,Accessories,1253.65,South
673,CUST0046,2025-11-04,Phone,Electronics,1054.67,South
674,CUST0179,2025-11-05,Phone,Electronics,850.8,West
675,CUST0133,2025-11-06,Headphones,Accessories,840.6,South
676,CUST0119,2025-11-07,Smartwatch,Accessories,313.44,South
677,CUST0013,2025-11-08,Phone,Electronics,1184.11,South
678,CUST0143,2025-11-09,Smartwatch,Accessories,1521.59,East
679,CUST0064,2025-11-10,Smartwatch,Electronics,1880.51,South
680,CUST0032,2025-11-11,Tablet,Electronics,1851.36,South
681,CUST0117,2025-11-12,Laptop,Electronics,1134.11,South
682,CUST0035,2025-11-13,Headphones,Electronics,219.96,South
683,CUST0119,2025-11-14,Laptop,Electronics,586.46,East
684,CUST0171,2025-11-15,Headphones,Electronics,1080.55,South
685,CUST0136,2025-11-16,Laptop,Accessories,700.86,North
686,CUST0144,2025-11-17,Headphones,Accessories,833.56,North
687,CUST0153,2025-11-18,Laptop,Accessories,778.43,North
688,CUST0082,2025-11-19,Tablet,Accessories,981.46,West
689,CUST0194,2025-11-20,Smartwatch,Electronics,1225.75,North
690,CUST0114,2025-11-21,Headphones,Accessories,94.18,North
691,CUST0157,2025-11-22,Smartwatch,Accessories,565.32,West
692,CUST0185,2025-11-23,Headphones,Accessories,304.83,East
693,CUST0130,2025-11-24,Headphones,Electronics,1225.14,East
694,CUST0110,2025-11-25,Tablet,Electronics,1393.45,West
695,CUST0141,2025-11-26,Laptop,Accessories,96.79,East
696,CUST0115,2025-11-27,Headphones,Electronics,1781.36,West
697,CUST0041,2025-11-28,Laptop,Electronics,676.36,South
698,CUST0191,2025-11-29,Tablet,Electronics,490.41,East
699,CUST0122,2025-11-30,Phone,Accessories,1496.58,West
700,CUST0116,2025-12-01,Smartwatch,Accessories,1843.25,South
701,CUST0067,2025-12-02,Headphones,Accessories,1796.12,South
702,CUST0193,2025-12-03,Tablet,Accessories,60.06,North
703,CUST0064,2025-12-04,Laptop,Electronics,1638.42,West
704,CUST0164,2025-12-05,Headphones,Electronics,620.05,West
705,CUST0071,2025-12-06,Laptop,Electronics,575.09,North
706,CUST0197,2025-12-07,Phone,Electronics,993.41,East
707,CUST0200,2025-12-08,Headphones,Accessories,1398.44,West
708,CUST0134,2025-12-09,Smartwatch,Accessories,214.47,South
709,CUST0125,2025-12-10,Headphones,Accessories,1740.42,West
710,CUST0161,2025-12-11,Smartwatch,Electronics,286.08,North
711,CUST0062,2025-12-12,Laptop,Electronics,1948.95,West
712,CUST0071,2025-12-13,Headphones,Electronics,897.36,East
713,CUST0113,2025-12-14,Tablet,Electronics,1655.13,North
714,CUST0020,2025-12-15,Tablet,Accessories,553.45,North
715,CUST0183,2025-12-16,Phone,Accessories,845.21,South
716,CUST0074,2025-12-17,Tablet,Electronics,1298.2,West
717,CUST0061,2025-12-18,Phone,Electronics,392.11,North
718,CUST0070,2025-12-19,Laptop,Accessories,438.55,East
719,CUST0086,2025-12-20,Smartwatch,Electronics,1651.46,East
720,CUST0082,2025-12-21,Laptop,Electronics,1487.07,East
721,CUST0139,2025-12-22,Smartwatch,Accessories,1523.8,South
722,CUST0021,2025-12-23,Smartwatch,Electronics,1737.03,East
723,CUST0036,2025-12-24,Phone,Electronics,1645.61,South
724,CUST0039,2025-12-25,Tablet,Electronics,1040.23,East
725,CUST0060,2025-12-26,Tablet,Accessories,334.77,West
726,CUST0099,2025-12-27,Phone,Electronics,636.02,East
727,CUST0178,2025-12-28,Phone,Accessories,1023.45,East
728,CUST0040,2025-12-29,Laptop,Electronics,288.59,South
729,CUST0181,2025-12-30,Phone,Electronics,1705.56,West
730,CUST0055,2025-12-31,Tablet,Accessories,1761.08,West
731,CUST0017,2026-01-01,Phone,Accessories,77.32,South
732,CUST0107,2026-01-02,Phone,Accessories,401.67,West
733,CUST0105,2026-01-03,Smartwatch,Electronics,1669.2,East
734,CUST0085,2026-01-04,Phone,Electronics,1677.21,East
735,CUST0139,2026-01-05,Laptop,Accessories,513.99,West
736,CUST0120,2026-01-06,Phone,Electronics,923.77,East
737,CUST0107,2026-01-07,Headphones,Electronics,1837.7,West
738,CUST0016,2026-01-08,Headphones,Accessories,1415.18,South
739,CUST0053,2026-01-09,Smartwatch,Electronics,562.48,South
740,CUST0108,2026-01-10,Smartwatch,Electronics,1650.54,South
741,CUST0100,2026-01-11,Headphones,Accessories,1020.15,North
742,CUST0198,2026-01-12,Smartwatch,Accessories,1278.11,East
743,CUST0150,2026-01-13,Smartwatch,Accessories,265.27,South
744,CUST0179,2026-01-14,Tablet,Electronics,80.52,West
745,CUST0006,2026-01-15,Tablet,Accessories,757.48,West
746,CUST0196,2026-01-16,Phone,Accessories,1196.21,South
747,CUST0148,2026-01-17,Headphones,Accessories,371.62,South
748,CUST0098,2026-01-18,Laptop,Electronics,1743.55,South
749,CUST0123,2026-01-19,Headphones,Accessories,1182.02,West
750,CUST0002,2026-01-20,Headphones,Accessories,712.52,North
751,CUST0091,2026-01-21,Tablet,Accessories,343.76,South
752,CUST0077,2026-01-22,Tablet,Electronics,1791.09,West
753,CUST0193,2026-01-23,Smartwatch,Accessories,1502.94,West
754,CUST0100,2026-01-24,Laptop,Electronics,1383.92,South
755,CUST0108,2026-01-25,Tablet,Accessories,584.44,East
756,CUST0138,2026-01-26,Smartwatch,Electronics,785.4,West
757,CUST0192,2026-01-27,Laptop,Electronics,342.56,East
758,CUST0189,2026-01-28,Tablet,Electronics,1153.07,East
759,CUST0140,2026-01-29,Headphones,Accessories,1930.54,North
760,CUST0155,2026-01-30,Headphones,Electronics,1717.08,West
761,CUST0057,2026-01-31,Laptop,Accessories,1301.81,North
762,CUST0125,2026-02-01,Laptop,Electronics,1361.84,South
763,CUST0057,2026-02-02,Tablet,Accessories,552.79,North
764,CUST0070,2026-02-03,Tablet,Accessories,830.82,South
765,CUST0112,2026-02-04,Laptop,Accessories,59.7,East
766,CUST0125,2026-02-05,Laptop,Electronics,1565.0,West
767,CUST0008,2026-02-06,Smartwatch,Electronics,1539.79,North
768,CUST0100,2026-02-07,Smartwatch,Electronics,37.62,West
769,CUST0087,2026-02-08,Smartwatch,Accessories,1824.8,East
770,CUST0172,2026-02-09,Headphones,Accessories,1301.8,East
771,CUST0174,2026-02-10,Headphones,Accessories,1210.26,East
772,CUST0104,2026-02-11,Smartwatch,Accessories,36.76,East
773,CUST0186,2026-02-12,Smartwatch,Electronics,519.73,East
774,CUST0043,2026-02-13,Laptop,Electronics,1614.07,East
775,CUST0120,2026-02-14,Headphones,Electronics,624.81,North
776,CUST0033,2026-02-15,Smartwatch,Electronics,1934.71,West
777,CUST0160,2026-02-16,Phone,Accessories,1292.63,North
778,CUST0137,2026-02-17,Tablet,Accessories,859.14,East
779,CUST0007,2026-02-18,Smartwatch,Accessories,765.42,South
780,CUST0101,2026-02-19,Headphones,Electronics,710.44,South
781,CUST0152,2026-02-20,Smartwatch,Electronics,518.96,East
782,CUST0145,2026-02-21,Phone,Electronics,944.06,East
783,CUST0170,2026-02-22,Laptop,Accessories,1360.85,East
784,CUST0007,2026-02-23,Headphones,Electronics,1652.14,West
785,CUST0022,2026-02-24,Laptop,Accessories,806.36,West
786,CUST0165,2026-02-25,Tablet,Accessories,222.58,North
787,CUST0110,2026-02-26,Laptop,Electronics,1032.8,West
788,CUST0035,2026-02-27,Smartwatch,Accessories,1331.46,East
789,CUST0119,2026-02-28,Phone,Accessories,1689.7,West
790,CUST0047,2026-03-01,Laptop,Accessories,760.97,South
791,CUST0013,2026-03-02,Phone,Electronics,1301.74,South
792,CUST0067,2026-03-03,Headphones,Electronics,1225.92,East
793,CUST0098,2026-03-04,Headphones,Electronics,610.98,West
794,CUST0084,2026-03-05,Smartwatch,Accessories,234.05,West
795,CUST0055,2026-03-06,Smartwatch,Electronics,146.4,North
796,CUST0117,2026-03-07,Smartwatch,Electronics,1976.95,North
797,CUST0084,2026-03-08,Phone,Accessories,1288.38,South
798,CUST0087,2026-03-09,Tablet,Accessories,1725.75,East
799,CUST0195,2026-03-10,Tablet,Accessories,537.07,South
800,CUST0098,2026-03-11,Tablet,Accessories,1427.97,East
801,CUST0072,2026-03-12,Headphones,Electronics,1786.9,East
802,CUST0193,2026-03-13,Headphones,Electronics,611.61,East
803,CUST0108,2026-03-14,Tablet,Electronics,316.86,East
804,CUST0065,2026-03-15,Smartwatch,Accessories,1535.64,West
805,CUST0021,2026-03-16,Laptop,Accessories,1801.38,East
806,CUST0121,2026-03-17,Tablet,Accessories,1614.75,West
807,CUST0005,2026-03-18,Laptop,Accessories,1608.68,East
808,CUST0192,2026-03-19,Tablet,Accessories,1208.07,West
809,CUST0139,2026-03-20,Laptop,Electronics,1327.85,West
810,CUST0014,2026-03-21,Smartwatch,Accessories,1367.9,South
811,CUST0090,2026-03-22,Headphones,Accessories,1448.14,South
812,CUST0058,2026-03-23,Tablet,Electronics,1317.69,North
813,CUST0167,2026-03-24,Tablet,Accessories,1994.99,South
814,CUST0018,2026-03-25,Smartwatch,Electronics,533.66,South
815,CUST0200,2026-03-26,Phone,Accessories,848.76,East
816,CUST0167,2026-03-27,Tablet,Electronics,788.78,North
817,CUST0011,2026-03-28,Laptop,Electronics,89.93,South
818,CUST0194,2026-03-29,Smartwatch,Accessories,1421.98,South
819,CUST0008,2026-03-30,Phone,Electronics,1152.64,West
820,CUST0064,2026-03-31,Tablet,Accessories,396.03,North
821,CUST0052,2026-04-01,Tablet,Accessories,1458.57,North
822,CUST0006,2026-04-02,Headphones,Accessories,460.28,North
823,CUST0160,2026-04-03,Phone,Accessories,1078.58,West
824,CUST0040,2026-04-04,Smartwatch,Accessories,1574.1,North
825,CUST0062,2026-04-05,Laptop,Accessories,1814.92,North
826,CUST0033,2026-04-06,Tablet,Accessories,1350.3,West
827,CUST0122,2026-04-07,Smartwatch,Electronics,1024.48,North
828,CUST0172,2026-04-08,Headphones,Accessories,1693.93,North
829,CUST0030,2026-04-09,Tablet,Accessories,1684.46,East
830,CUST0145,2026-04-10,Phone,Electronics,1755.46,South
831,CUST0056,2026-04-11,Smartwatch,Accessories,378.65,North
832,CUST0120,2026-04-12,Laptop,Accessories,213.25,West
833,CUST0180,2026-04-13,Headphones,Electronics,273.33,East
834,CUST0066,2026-04-14,Smartwatch,Accessories,532.13,South
835,CUST0197,2026-04-15,Tablet,Accessories,1620.52,South
836,CUST0095,2026-04-16,Laptop,Accessories,1530.58,East
837,CUST0043,2026-04-17,Tablet,Accessories,382.48,West
838,CUST0156,2026-04-18,Tablet,Electronics,1365.83,South
839,CUST0156,2026-04-19,Phone,Accessories,684.55,South
840,CUST0192,2026-04-20,Phone,Accessories,196.81,South
841,CUST0184,2026-04-21,Tablet,Accessories,723.46,North
842,CUST0030,2026-04-22,Headphones,Accessories,1493.54,North
843,CUST0200,2026-04-23,Phone,Accessories,628.03,East
844,CUST0042,2026-04-24,Phone,Electronics,1580.42,East
845,CUST0080,2026-04-25,Phone,Electronics,676.01,West
846,CUST0028,2026-04-26,Phone,Electronics,535.91,West
847,CUST0149,2026-04-27,Laptop,Electronics,602.22,East
848,CUST0007,2026-04-28,Tablet,Accessories,1705.4,West
849,CUST0080,2026-04-29,Laptop,Electronics,951.66,South
850,CUST0148,2026-04-30,Smartwatch,Accessories,1735.46,South
851,CUST0174,2026-05-01,Smartwatch,Accessories,1175.48,West
852,CUST0097,2026-05-02,Smartwatch,Electronics,1889.72,West
853,CUST0102,2026-05-03,Laptop,Accessories,161.01,East
854,CUST0184,2026-05-04,Tablet,Accessories,1781.06,East
855,CUST0051,2026-05-05,Smartwatch,Electronics,1010.95,West
856,CUST0020,2026-05-06,Phone,Accessories,1737.65,South
857,CUST0152,2026-05-07,Smartwatch,Electronics,775.71,North
858,CUST0177,2026-05-08,Headphones,Accessories,610.74,West
859,CUST0161,2026-05-09,Phone,Electronics,127.04,East
860,CUST0063,2026-05-10,Phone,Accessories,1711.39,East
861,CUST0027,2026-05-11,Phone,Accessories,291.98,West
862,CUST0179,2026-05-12,Smartwatch,Electronics,416.59,East
863,CUST0198,2026-05-13,Phone,Accessories,830.2,South
864,CUST0078,2026-05-14,Headphones,Accessories,1147.42,East
865,CUST0176,2026-05-15,Laptop,Accessories,1815.11,North
866,CUST0154,2026-05-16,Headphones,Accessories,925.99,North
867,CUST0031,2026-05-17,Tablet,Electronics,646.44,South
868,CUST0145,2026-05-18,Phone,Accessories,1437.02,East
869,CUST0011,2026-05-19,Headphones,Electronics,1562.3,East
870,CUST0089,2026-05-20,Smartwatch,Electronics,985.41,West
871,CUST0137,2026-05-21,Tablet,Electronics,1269.44,North
872,CUST0110,2026-05-22,Headphones,Accessories,370.11,West
873,CUST0170,2026-05-23,Phone,Electronics,1276.31,West
874,CUST0095,2026-05-24,Smartwatch,Electronics,29.33,East
875,CUST0018,2026-05-25,Phone,Accessories,561.59,North
876,CUST0130,2026-05-26,Tablet,Accessories,1527.16,West
877,CUST0166,2026-05-27,Headphones,Accessories,353.84,East
